Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6Pgmqg15yVexuOgtzuxwoX,"Dancing in My Room","Dancing in My Room","347aidan",2020-10-26,180138,69,true,,2021-05-19T17:51:56Z,"","Columbia",0.98,0.413,8,-11.052,0,0.101,0.671,0.0000795,0.17,0.764,119.993,4
spotify:track:7Lwdx8eMWjcN3pK2Q37MKH,"Rotating Head","Special Beat Service","The Beat",1982-10-01,204293,0,false,,2021-05-19T17:50:55Z,"ska,new wave,rocksteady","BMG Rights Management (UK) Ltd",0.608,0.787,9,-10.716,0,0.0416,0.15,0.000795,0.189,0.964,175.26,4
spotify:track:4GlAs0yVBjKbdpCTFlM90p,"If Everyone Was Listening","Crime Of The Century (Remastered)","Supertramp",1974-09-01,245844,48,false,,2021-05-19T17:50:27Z,"rock progresivo,rock clásico","Universal Music Group International",0.457,0.133,0,-17.102,0,0.0327,0.636,0.00000721,0.0977,0.104,110.733,4
spotify:track:5r5cp9IpziiIsR6b93vcnQ,"Walking On A Dream","Walking On A Dream (10th Anniversary Edition)","Empire Of The Sun",2008-10-03,198440,89,false,,2021-05-19T17:48:34Z,"","EMI Recorded Music Australia Pty Ltd",0.871,0.701,5,-5.594,0,0.0458,0.257,0.00000752,0.0589,0.716,126.975,4
spotify:track:6Ey0pDNYeVeZDabYdDqWav,"Aéro Dynamik - 2009 Remaster","Tour de France (2009 Remaster)","Kraftwerk",2003,304506,39,false,,2021-05-19T17:47:21Z,"krautrock,neue deutsche welle,synthpop,electrónica,new wave,electro","Parlophone UK",0.805,0.521,4,-11.25,1,0.0584,0.0143,0.845,0.099,0.754,126.143,4
spotify:track:2X7jfQnEMQYYmvkhr6mzS9,"Brother Louie Mix '98 (feat. Eric Singleton) - Radio Edit","Back For Good/2nd","Modern Talking,Eric Singleton",1998-05-11,204306,73,false,,2021-05-19T17:46:54Z,"disco italiana,europop,eurodance,tropical house","Hansa Local",0.769,0.971,2,-3.78,0,0.0432,0.0173,0.0892,0.314,0.969,118.135,4
spotify:track:20MxJN12WEqU5eWsuCrwM5,"Lowdown","My Time: A Boz Scaggs Anthology (1969-1997)","Boz Scaggs",1997,316306,51,false,,2021-05-15T17:27:11Z,"yacht rock,aor","Columbia/Legacy",0.691,0.567,11,-11.624,0,0.0515,0.0869,0.15,0.0276,0.942,116.705,4
spotify:track:71saxBjWmK5f6PGyreoLjx,"Forever and a Day","Dance Without Me","DRAMA",2020-02-14,235564,0,false,,2021-05-06T19:02:30Z,"indie soul","Ghostly International",0.793,0.584,10,-8.641,0,0.0387,0.0291,0.331,0.0987,0.413,114.994,4
spotify:track:2N2QYANz84q0gQrWp4QTg8,"Doing Yoga","On You (Radio Edit) - Single","Kazy Lambist",2016-08-01,291573,59,false,,2021-05-06T18:39:04Z,"indie pop francés","Wagram Music / Cinq 7",0.732,0.76,4,-6.82,0,0.0922,0.214,0.00112,0.389,0.318,108.993,4
spotify:track:0pDCF49wrYZvXjIU0mJIte,"Tied Up","Twister","LEISURE",2019-07-26,185173,0,false,,2021-05-05T22:43:09Z,"indie soul","Nettwerk Records",0.807,0.594,9,-7.945,1,0.0295,0.175,0.0646,0.32,0.83,130.075,4
spotify:track:3KPhaCvEPAKmwgYd8LARFe,"Do You Want My Love","Mary Janes Theory","Demuja",2017-01-27,321732,0,false,,2021-05-05T21:13:44Z,"lo-fi house,jazz house,disco house","MUJA",0.871,0.592,7,-12.112,0,0.0557,0.482,0.687,0.0834,0.441,123.999,4
spotify:track:2eRmD96ncTEgQwJmXa6rrg,"Teardrops - 7” Single Version","80s Soul (International Version)","Womack & Womack",2001-01-01,228573,60,false,,2021-04-25T01:49:11Z,"","Universal Music Group International",0.872,0.718,11,-10.182,1,0.0466,0.0875,0.07,0.177,0.967,133.224,4
spotify:track:7zTTDkkLkJ2iHAqq1daDCr,"OUTTA MY MIND","OUTTA MY MIND","Monsune",2019-08-30,226005,59,false,,2021-04-18T02:43:24Z,"bedroom pop","Monsune",0.689,0.463,2,-8.121,0,0.0365,0.066,0.000152,0.145,0.864,86.998,4
spotify:track:62uw0iWu8jLB4cYBQxjdcm,"Damaged Goods","Entertainment!","Gang Of Four",1979-09-25,207200,57,false,,2021-03-23T22:46:27Z,"post-punk,new wave,protopunk,funk rock,punk","Rhino/Warner Records",0.744,0.721,0,-7.008,1,0.0899,0.025,0.0466,0.155,0.965,157.188,4
spotify:track:1zkQJfNo2KpqqCKOOvWPF4,"Love Like Blood","Laugh? I Nearly Bought One!","Killing Joke",1992-01-01,265466,0,false,,2021-03-23T22:09:05Z,"post-punk,rock gótico,rock industrial,new wave,metal industrial,dark wave,deathrock,industrial,coldwave","EG Records",0.411,0.645,7,-10.722,0,0.0431,0.0319,0.0121,0.488,0.433,124.458,4
spotify:track:4jANi8Xuk8mlfsieSAAFIJ,"Nag Nag Nag","Nag Nag Nag","Cabaret Voltaire",2010-02-14,279506,0,false,,2021-03-23T20:37:32Z,"industrial,ebm,post-punk,synthpop,experimental,new wave,dark wave,coldwave,avant-garde,rock industrial,krautrock","Mute",0.345,0.888,0,-7.604,1,0.132,0.11,0.872,0.227,0.433,166.988,4
spotify:track:5uw9UIOXj6R8pOwXte8F5h,"Little Lies","Tango In The Night","Fleetwood Mac",1987-04-13,218040,0,false,,2021-03-20T04:25:21Z,"rock clásico,yacht rock,rock suave","Warner Bros.",0.63,0.688,2,-9.816,1,0.0266,0.124,0.0000478,0.158,0.893,124.825,4
spotify:track:3wv9jIR1DAGxTRMm1kH6GL,"Sweet Time","Sweet Time","Raveena",2017-10-11,251433,57,false,,2021-03-17T17:28:32Z,"r&b alternativo,indie soul","House Music",0.819,0.363,0,-9.466,1,0.17,0.618,0.00199,0.103,0.55,96.001,4
spotify:track:1I7zHEdDx8Ny5RxzYPqsU2,"Reelin' In The Years","Can't Buy A Thrill","Steely Dan",1972-01-01,275466,5,false,,2021-03-16T20:08:01Z,"yacht rock,rock clásico","Geffen*",0.523,0.758,2,-9.81,1,0.0403,0.133,0,0.0952,0.766,135.437,4
spotify:track:0nlZjTPzW6S9JIESuGfImT,"Lowdown","Silk Degrees","Boz Scaggs",1976,315640,2,false,,2021-03-16T20:05:47Z,"yacht rock,aor","Columbia/Legacy",0.662,0.788,11,-5.544,0,0.0635,0.0812,0.141,0.0351,0.929,116.499,4
spotify:track:7Me0vOSlJfaPY7Pc4GeItd,"Marquee Moon","Marquee Moon","Television",1977-02-08,638426,54,false,,2021-03-06T15:59:53Z,"protopunk,post-punk,art rock,new wave","Elektra Records",0.49,0.536,7,-10.83,1,0.0382,0.0391,0.371,0.116,0.732,118.008,4
spotify:track:2FNL28i0Q3RkwSYKK1aC42,"I've Wasted So Much Time","Deep Cuts (2011-2014)","Enjoy",2012-07-19,164597,0,false,,2021-03-06T15:59:28Z,"","Vada Vada",0.511,0.675,0,-12.354,1,0.0425,0.137,0.907,0.384,0.668,178.074,4
spotify:track:15njV7JWS4Mg9GpJFJ6n3X,"Biessensoŭnasć","Skryvaj","Nürnberg",2018-11-05,176100,0,false,,2021-03-06T15:55:51Z,"post-punk,coldwave,dark wave,rock gótico","Uschod Records",0.443,0.656,1,-9.963,1,0.0343,0.000297,0.858,0.117,0.463,174.913,4
spotify:track:1YrnDTqvcnUKxAIeXyaEmU,"How Soon Is Now? - 2011 Remaster","Hatful of Hollow","The Smiths",1984,408173,76,false,,2021-03-06T15:55:39Z,"new wave,madchester,jangle pop","WM UK",0.398,0.93,11,-6.76,1,0.0615,0.000854,0.121,0.0874,0.725,190.818,4
spotify:track:2apaMCyIgaoADhLyHKD0qS,"Found a Job - 2005 Remaster","More Songs About Buildings and Food (Deluxe Version)","Talking Heads",1978-07-14,301066,36,false,,2021-03-06T15:54:44Z,"new wave,post-punk","Rhino/Warner Records",0.706,0.831,2,-6.286,1,0.0297,0.227,0.000299,0.216,0.964,121.784,4
spotify:track:3WPJkf7kYvQftvzD66a58X,"На Дне","Этажи","Molchat Doma",2018-09-07,247408,0,false,,2021-03-06T15:53:22Z,"post-punk,dark wave,coldwave,rock gótico","Sacred Bones Records",0.615,0.761,1,-5.358,1,0.041,0.00517,0.262,0.191,0.476,109.995,4
spotify:track:10TXCz5iDVGiV7iLfn53p5,"Long Flight","Memorabilia","Human Tetris",2018-04-11,251368,48,false,,2021-03-06T15:52:44Z,"post-punk,dark wave,coldwave,rock gótico","Human Tetris",0.587,0.706,7,-6.004,1,0.0348,0.0000698,0.756,0.128,0.529,95.008,4
spotify:track:2RgnOTU4RYx7VNXXLAUJCJ,"Тебя Нет Рядом","I","Vollny",2014-05-26,242844,48,false,,2021-03-06T15:51:50Z,"post-punk,coldwave,dark wave","UP!UP!UP! Music",0.661,0.899,4,-7.689,0,0.0357,0.0366,0.738,0.239,0.825,130.072,4
spotify:track:1TuopWDIuDi1553081zvuU,"Resonance","Odyssey","Home",2014-07-01,212881,1,false,,2021-03-06T01:53:31Z,"vaporwave,synthwave,chillwave","606983 Records DK2",0.567,0.743,8,-8.614,1,0.0626,0.0356,0.847,0.221,0.423,170.083,5
spotify:track:4MmO631CdxuFOm18UVbhkp,"Fun Tonight","CHAM!","Macross 82-99",2015-10-21,162461,53,false,,2021-03-06T01:51:53Z,"vaporwave,city pop","Banana Network",0.612,0.938,10,-7.253,0,0.0562,0.0000251,0.717,0.329,0.595,129.994,4
spotify:track:0ZYdUkAQmKHsaKRmq8tWSE,"Lullaby - Remastered","Disintegration (Deluxe Edition)","The Cure",1989-05-02,248186,70,false,,2021-03-06T01:51:31Z,"new wave,post-punk,rock gótico,dark wave","UMC (Universal Music Catalogue)",0.719,0.553,9,-10.646,1,0.0349,0.186,0.677,0.0659,0.573,94.093,4
spotify:track:6DONTnamNDOJdO6DzCu71p,"Судно (Борис Рижий)","Этажи","Molchat Doma",2018-09-07,141394,1,false,,2021-02-28T07:09:36Z,"post-punk,dark wave,coldwave,rock gótico","Sacred Bones Records",0.484,0.749,1,-4.176,1,0.0687,0.699,0.861,0.105,0.468,160.006,4
spotify:track:1v8xVRXG30VV75TmwUTHWh,"Morning Sun","Sadovaya","The Underground Youth",2014-07-01,150836,0,false,,2021-02-28T07:09:33Z,"coldwave,post-punk,rock espacial,neopsicodelia,rock psicodélico,dark wave","Fuzz Club Records",0.404,0.847,4,-5.244,1,0.0369,0.127,0.821,0.274,0.554,129.895,4
spotify:track:0LjtuCIQ9VNBnNgH1Wpe7S,"Hey St. Peter","Collection","Flash and the Pan",1995-01-01,264626,0,false,,2021-02-28T05:26:01Z,"","Albert Productions",0.479,0.85,11,-11.295,1,0.0405,0.0916,0.0117,0.223,0.454,142.228,4
spotify:track:4OMu5a8sFpcRCPCcsoEaov,"Babe I'm Gonna Leave You - 1990 Remaster","Led Zeppelin","Led Zeppelin",1969-01-12,401066,68,false,,2021-02-24T16:01:55Z,"rock clásico,rock,hard rock,rock and roll","Rhino Atlantic",0.404,0.435,4,-12.045,0,0.0323,0.246,0.00074,0.156,0.156,136.058,4
spotify:track:5TGcgbc39Gpeg3GmGYhJjM,"Round and Down","Daddy's Highway","The Bats",1987-11-11,136893,17,false,,2021-02-22T15:48:59Z,"jangle pop","Flying Nun Records",0.504,0.953,3,-2.414,1,0.0407,0.00404,0.00000494,0.152,0.788,123.686,4
spotify:track:0mSFn1uIwX0NtEYsfkSVav,"Daddy's Highway","Daddy's Highway","The Bats",1987-11-11,244160,12,false,,2021-02-22T15:48:47Z,"jangle pop","Flying Nun Records",0.324,0.89,0,-3.455,1,0.0533,0.000297,0.0226,0.186,0.457,128.344,4
spotify:track:2asfazU57N0tnjqnjSM6R8,"Treason","Daddy's Highway","The Bats",1987-11-11,173666,20,false,,2021-02-22T15:48:42Z,"jangle pop","Flying Nun Records",0.483,0.941,3,-6.397,1,0.0426,0.284,0.0000079,0.152,0.754,127.527,4
spotify:track:2mKY3LWyyLYgz3aFsHQk83,"Tales Of Brave Ulysses","Disraeli Gears","Cream",1967-11-02,166360,44,false,,2021-02-22T15:48:20Z,"rock clásico,rock psicodélico,rock ácido,blues rock","Universal International Music B.V.",0.523,0.411,0,-13.371,0,0.0749,0.0637,0.00000128,0.047,0.277,105.659,4
spotify:track:19HjHUjCfDrEYhVSIKG6nK,"I'd Love to Change the World - 2004 Remaster","A Space in Time (Deluxe Version)","Ten Years After",1971-08,224133,1,false,,2021-02-22T15:44:18Z,"blues rock,rock psicodélico","Chrysalis Records",0.384,0.516,9,-12.032,0,0.0345,0.202,0.18,0.114,0.371,118.129,4
spotify:track:0gCJkpD0RhF2rjiALLHBQL,"Almost Cut My Hair","Deja Vu","Crosby Stills Nash & Young",1970-03-11,269173,63,false,,2021-02-22T15:44:04Z,"folk rock,rock clásico","Rhino Atlantic",0.471,0.471,7,-10.483,1,0.0437,0.185,0.00927,0.164,0.575,136.829,4
spotify:track:4RGxUjaCmVtD30pIhtEi7w,"Sunshine Superman","Sunshine Superman","Donovan",1966-09,195000,59,false,,2021-02-22T15:43:44Z,"folk rock,rock psicodélico","Epic",0.629,0.677,1,-7.239,1,0.0299,0.122,0.00000972,0.0962,0.627,132.783,4
spotify:track:54qG9hpUjLgkgTJQ9qvB1P,"Dear Angie - Remastered 2010","Magic Christian Music (Remastered 2010 / Deluxe Edition)","Badfinger",1970-01-09,160906,50,false,,2021-02-22T15:43:27Z,"power pop,jangle pop","EMI Catalogue",0.633,0.417,1,-9.11,0,0.0265,0.3,0.00000306,0.114,0.506,81.976,4
spotify:track:1RG1Pz45nlYNHka7JioyOT,"Uncontrollable Urge","Q: Are We Not Men? A: We Are Devo!","DEVO",1978,191266,57,false,,2021-02-22T04:58:48Z,"new wave,post-punk,synthpop","Warner Records",0.571,0.858,2,-7.066,1,0.0326,0.0551,0.665,0.0943,0.716,92.523,3
spotify:track:5i4S9xNkkBw1lE5Rtr5SeB,"Shot By Both Sides","Real Life","Magazine",1978-01-01,244373,41,false,,2021-02-22T04:32:05Z,"post-punk,new wave,protopunk,madchester,rock gótico","Virgin Records",0.308,0.959,6,-6.261,1,0.0767,0.121,0.0000186,0.0406,0.382,165.872,4
spotify:track:7z81vC7eTE5y4hqk9yCx7F,"Total Football","Wide Awake!","Parquet Courts",2018-05-18,241200,49,true,,2021-02-22T03:44:40Z,"post-punk,indie rock,garage rock","Rough Trade",0.265,0.839,0,-2.692,1,0.0402,0.117,0.000223,0.11,0.722,171.282,4
spotify:track:2HM64WLJ1mujScO8rMntMZ,"Love Caboose","Love Caboose","Geneva Jacuzzi",2010,251453,0,false,,2021-02-22T01:37:32Z,"coldwave,dark wave,electroclash","Mexican Summer",0.832,0.807,3,-5.884,1,0.0475,0.151,0.487,0.0756,0.922,113.615,4
spotify:track:1e4kwCOOIv8OHBHSd3avgQ,"Baby","Mature Themes","Ariel Pink,DāM-FunK",2012-08-20,287426,55,false,,2021-02-22T01:32:49Z,"neopsicodelia,g-funk","4AD",0.621,0.252,2,-14.359,1,0.0331,0.435,0.467,0.0941,0.336,92.586,4
spotify:track:0DgqDD5TkmhHyQc827VKE8,"Nostradamus & Me","Mature Themes","Ariel Pink",2012-08-20,444986,15,false,,2021-02-22T01:32:48Z,"neopsicodelia","4AD",0.172,0.55,5,-15.265,1,0.0401,0.698,0.981,0.165,0.412,147.92,4
spotify:track:5I7Cre02eZ2clbOBynhaXK,"Farewell American Primitive","Mature Themes","Ariel Pink",2012-08-20,174666,19,true,,2021-02-22T01:32:47Z,"neopsicodelia","4AD",0.572,0.764,2,-8.824,0,0.0524,0.61,0.54,0.584,0.948,124.041,4
spotify:track:0cU5qaCsaZ0ypdhVBO0Y9U,"Live It Up","Mature Themes","Ariel Pink",2012-08-20,243386,18,false,,2021-02-22T01:32:47Z,"neopsicodelia","4AD",0.453,0.822,7,-7.683,1,0.0357,0.534,0.35,0.417,0.644,167.817,4
spotify:track:0bfNhTnASwLYyCUbvL1ECu,"Pink Slime","Mature Themes","Ariel Pink",2012-08-20,130866,19,false,,2021-02-22T01:32:46Z,"neopsicodelia","4AD",0.346,0.63,4,-9.993,0,0.124,0.00651,0.751,0.183,0.569,142.255,4
spotify:track:5SoQpMQHaFrXKT6Md2nWSD,"Symphony of the Nymph","Mature Themes","Ariel Pink",2012-08-20,275013,25,false,,2021-02-22T01:32:44Z,"neopsicodelia","4AD",0.37,0.706,3,-7.358,1,0.0405,0.671,0.00188,0.0986,0.559,120.592,4
spotify:track:6dOh4pnnlaKpuAz7B6MvtH,"Schnitzel Boogie","Mature Themes","Ariel Pink",2012-08-20,275066,17,false,,2021-02-22T01:32:43Z,"neopsicodelia","4AD",0.336,0.959,7,-8.846,1,0.284,0.831,0.863,0.608,0.0933,122.692,4
spotify:track:5AjZ4Mgxi905WZS05S0Q8H,"Driftwood","Mature Themes","Ariel Pink",2012-08-20,261760,19,false,,2021-02-22T01:32:42Z,"neopsicodelia","4AD",0.532,0.632,11,-10.561,0,0.05,0.0271,0.722,0.115,0.805,136.759,4
spotify:track:44DKQQzMraVEaStyTnoNs3,"Early Birds of Babylon","Mature Themes","Ariel Pink",2012-08-20,315440,18,false,,2021-02-22T01:32:42Z,"neopsicodelia","4AD",0.507,0.926,0,-7.155,1,0.0588,0.102,0.838,0.66,0.7,133.108,4
spotify:track:5Td7byCdyfRQy9Cp5TSMGq,"Mature Themes","Mature Themes","Ariel Pink",2012-08-20,166760,26,false,,2021-02-22T01:32:40Z,"neopsicodelia","4AD",0.573,0.505,9,-8.455,0,0.0292,0.687,0,0.348,0.736,125.024,4
spotify:track:40Oy8cQ4tF4WfRJa7z5mbi,"Only in My Dreams","Mature Themes","Ariel Pink",2012-08-20,191786,32,false,,2021-02-22T01:32:39Z,"neopsicodelia","4AD",0.549,0.879,2,-8.14,1,0.032,0.0144,0.257,0.237,0.945,123.847,4
spotify:track:4ESrwCxPHWOnncLqDz241g,"Is This The Best Spot?","Mature Themes","Ariel Pink",2012-08-20,107120,18,false,,2021-02-22T01:32:37Z,"neopsicodelia","4AD",0.455,0.856,5,-7.98,0,0.0314,0.272,0.0000288,0.341,0.767,109.242,4
spotify:track:1COtOK66Nhr3MvdtNHs16P,"Kinski Assassin","Mature Themes","Ariel Pink",2012-08-20,179400,24,true,,2021-02-22T01:32:36Z,"neopsicodelia","4AD",0.491,0.622,9,-9.276,1,0.03,0.282,0.00000225,0.31,0.943,128.253,4
spotify:track:6JQJpFTckoJCttXkFEi0ap,"Loverboy","Loverboy","Ariel Pink",2002,106235,0,false,,2021-02-22T01:25:13Z,"neopsicodelia","Mexican Summer",0.509,0.756,10,-7.458,1,0.0749,0.512,0.961,0.54,0.436,148.757,4
spotify:track:6wBxoMZPJ4sKzmzbub6PMj,"And so I Know","Tiny Music...Songs from the Vatican Gift Shop","Stone Temple Pilots",1996-03-26,237866,48,false,,2021-02-22T01:05:56Z,"grunge,rock alternativo,post-grunge,rock","Atlantic Records",0.576,0.311,9,-13.101,1,0.0268,0.757,0.0271,0.109,0.361,107.261,4
spotify:track:1XrSjpNe49IiygZfzb74pk,"What Once Was","Songs of Her's","Her's",2017-05-12,255067,78,false,,2021-01-31T23:24:32Z,"indie","Heist Or Hit Records",0.526,0.877,3,-4.369,0,0.033,0.172,0.0108,0.223,0.436,145.568,3
spotify:track:1tGQzdMEv1zX16h6PZvTYe,"Hello from the Gutter","Under the Influence","Overkill",1988-06-29,253933,38,false,,2021-01-30T03:09:54Z,"thrash metal,speed metal,groove metal,metal,heavy metal","Atlantic Records",0.328,0.916,2,-9.807,0,0.0713,0.00386,0.168,0.117,0.363,113.57,4
spotify:track:3jvkd1ivDSlgV0igoaGBjr,"Walk on By - Radio Edit","The UA Singles '77-'79","The Stranglers",2001,267293,14,false,,2021-01-30T03:04:32Z,"protopunk,new wave","Parlophone UK",0.391,0.83,9,-7.817,0,0.0477,0.000116,0.00199,0.205,0.758,130.225,4
spotify:track:0DGfclu8baokgVcqSowXzI,"Heartbreak Beat","Midnight To Midnight","The Psychedelic Furs",1987-03-17,309360,42,false,,2021-01-30T03:03:17Z,"new wave,post-punk","Columbia",0.542,0.691,7,-11.094,1,0.0366,0.162,0.000133,0.085,0.678,122.719,4
spotify:track:04BQXS1HwzNpfZ2Wvw2RIy,"The Ghost In You","Mirror Moves","The Psychedelic Furs",1984-03-01,257760,58,false,,2021-01-30T03:03:07Z,"new wave,post-punk","Columbia",0.589,0.529,10,-13.548,1,0.0287,0.0855,0.00000129,0.104,0.641,123.487,4
spotify:track:1K1TFdBh7NrDyKiwiJEmsy,"Pretty in Pink","Talk Talk Talk","The Psychedelic Furs",1981,238106,62,false,,2021-01-30T03:03:04Z,"new wave,post-punk","Columbia",0.386,0.916,2,-5.955,1,0.0741,0.105,0.00991,0.325,0.775,135.642,4
spotify:track:4dk40nfaQav6b4ZsJ9OYUo,"Love My Way","Forever Now","The Psychedelic Furs",1982,213973,70,false,,2021-01-30T03:02:41Z,"new wave,post-punk","Columbia",0.637,0.85,0,-5.054,1,0.0351,0.00487,0.00018,0.152,0.52,126.106,4
spotify:track:5t2HOfJViZZxp0B7u6lXvV,"Gentlemen Take Polaroids - Remastered 2003","Gentlemen Take Polaroids","Japan",1980,429106,37,false,,2021-01-30T03:02:25Z,"new wave,synthpop,post-punk,art pop","Virgin Catalogue",0.659,0.75,9,-7.977,1,0.0373,0.31,0.179,0.152,0.763,124.44,4
spotify:track:7pegxVesMmE2qK0o58xoFG,"Homage","Skiptracing","Mild High Club",2016-08-26,177493,1,false,,2021-01-30T02:51:35Z,"neopsicodelia","Stones Throw Records",0.546,0.468,5,-8.167,1,0.0287,0.153,0.00257,0.321,0.416,73.372,4
spotify:track:4AjNTrJmgry75yiihCMOP8,"I Fought the Law","Give Me Convenience or Give Me Death","Dead Kennedys",1987-12-21,138453,0,false,,2021-01-24T20:55:41Z,"punk,hardcore punk,skate punk,protopunk","Manifesto Records",0.237,0.942,7,-4.738,1,0.069,0.000348,0.00362,0.316,0.592,180.51,4
spotify:track:1aBettOr79Ze27sceoL6U9,"Feeling High","Jagged Tooth Crook","The Mouse Outfit,IAMDDB,KinKai",2018-05-04,224374,49,true,,2021-01-18T21:02:09Z,"jazz rap,r&b alternativo","TMO Records",0.732,0.42,10,-3.505,0,0.0856,0.377,0.0493,0.313,0.49,83.021,4
spotify:track:15lQe5EUD55Fkq7HWLnJp5,"Think That I Don't Need Your Love","Think That I Don't Need Your Love","Joesef",2020-02-13,223414,0,true,,2021-01-18T20:47:10Z,"","Bold Cut",0.686,0.83,7,-8.075,0,0.0783,0.108,0.000012,0.0843,0.802,99.972,4
spotify:track:6gufQS7szZfDuY0zS1bEhH,"Sophie","Sophie","Arlo Parks",2019-10-24,215360,37,true,,2021-01-18T20:45:08Z,"","Beatnik Creative",0.772,0.484,11,-10.176,0,0.0508,0.632,0.00223,0.111,0.635,74.227,4
spotify:track:3NbcZRhP7aRmlPiZZ70Xle,"Shake","Sebastian","Yeek",2017-04-28,188176,0,false,,2021-01-18T18:21:27Z,"bedroom pop","Yeek, Inc.",0.571,0.548,0,-6.483,1,0.377,0.0138,0.614,0.177,0.488,70.001,4
spotify:track:1eVZzSg88d5k5E9fVv0Xw6,"Hey Sandy","Music From The Adventures Of Pete & Pete","Polaris",2002-01-01,156026,42,false,,2021-01-17T00:25:40Z,"jangle pop","The Mezzotint Label",0.594,0.567,9,-9.363,1,0.0374,0.0378,0.000354,0.0894,0.574,132.368,4
spotify:track:7C0rG4oWO7VeZcffyW1sK9,"Mr. Roboto","Kilroy Was Here","Styx",1983-01-01,328706,64,false,,2021-01-17T00:19:01Z,"rock clásico,aor,rock progresivo,arena rock","A&M",0.663,0.482,1,-12.093,1,0.0479,0.186,0,0.0521,0.314,144.13,4
spotify:track:5JcaA4A9ZoXthwEnxOxWvP,"Psychotic Reaction","Psychotic Reaction","Count Five",1966-01-01,185523,55,false,,2021-01-16T23:43:35Z,"protopunk,rock psicodélico,garage rock,rock ácido","The Bicycle Music Company",0.358,0.753,11,-6.641,1,0.0986,0.000259,0.0199,0.266,0.688,164.896,4
spotify:track:1V5Rk0zJFtw3Fz6DnRxIQf,"Fool Times","Big Bombo Mamma","Willy Crook",1995-01-02,236400,47,false,,2021-01-13T03:37:04Z,"","Willy Crook ®",0.812,0.517,2,-10.628,1,0.0835,0.0382,0.0000478,0.116,0.804,105.947,4
spotify:track:6W0PqAtbW7fkTRBtmwOwfM,"Okay Okay","Italian Classics: Pino D'Angiò Collection Vol. 1","Pino D'Angiò",2011-03-15,258399,63,false,,2021-01-09T22:41:57Z,"disco italiana,italo dance","Peer Southern Productions",0.765,0.91,6,-8.115,0,0.0827,0.569,0.00231,0.337,0.804,112.922,4
spotify:track:7B7lf3sIze5VR2WuYttn18,"I Feel Love - 12 Version","Bad Girls (Deluxe Edition)","Donna Summer",1979-04-25,495186,64,false,,2021-01-09T22:38:19Z,"disco,hi-nrg","Island Def Jam",0.692,0.79,5,-14.065,1,0.0416,0.074,0.711,0.101,0.96,128.13,4
spotify:track:1ZJyMO1lTlAxea7rBOwHES,"Supa Suff Kato","Pompette","Suff Daddy",2020-02-28,152523,0,false,,2021-01-02T18:08:48Z,"jazz rap","Jakarta",0.832,0.631,5,-4.957,1,0.0424,0.057,0.0975,0.291,0.628,107.041,4
spotify:track:4xgHOLfSjtbrkUSY2sRMrv,"Logos","The OOZ","King Krule",2017-10-13,230147,0,false,,2021-01-02T18:06:13Z,"","XL Recordings",0.755,0.445,11,-13.343,0,0.0516,0.821,0.566,0.11,0.322,113.52,4
spotify:track:1rpQJ5vH0wjL8EtSA7ZITQ,"Chicago Diner","Chicago Diner","Kota the Friend",2018-08-01,176000,0,true,,2021-01-02T18:06:06Z,"","Fltbys",0.843,0.559,6,-7.876,1,0.0592,0.577,0.0000235,0.105,0.42,133.02,4
spotify:track:4sKvcgybbVPS2ptBHHdX37,"My Own Shit","My Own Shit","Like,Myke Bogan",2017-04-07,156500,26,true,,2021-01-02T18:05:56Z,"","SQUATCH",0.526,0.814,10,-3.774,0,0.368,0.0883,0,0.151,0.871,145.531,4
spotify:track:4lqQAXeAXLZJtODOgFwZHU,"Magic","Magic","Suff Daddy,Asulin,Ill Camille",2019-06-18,396500,0,false,,2021-01-02T18:05:25Z,"jazz rap,neo soul","Jakarta",0.872,0.476,9,-8.325,0,0.208,0.305,0.0113,0.12,0.735,140.452,4
spotify:track:6WGqzKN1NKo3Vyxaf4oDyK,"Too Many Tears","American Love Call","Durand Jones & The Indications",2019-03-01,131275,0,false,,2021-01-02T18:04:38Z,"retro soul","Dead Oceans",0.84,0.417,5,-7.238,1,0.0284,0.898,0.342,0.0948,0.77,95.979,4
spotify:track:1spUe9EBleNTvGixFpE0dH,"Lazy Pacific","BODY N SOUL","C Y G N",2018-11-07,176000,0,false,,2021-01-02T18:04:22Z,"lo-fi beats,hip hop lo-fi,ritmos de jazz,lo-fi","Chillhop Records",0.676,0.388,7,-14.241,0,0.157,0.687,0.585,0.119,0.257,95.026,4
spotify:track:5LWKsMeXaYBoKzCHk8syQy,"Rockets (feat. Moe Moks)","Rockets (feat. Moe Moks)","LION BABE,Moe Moks",2017-02-07,217386,48,false,,2021-01-02T18:03:17Z,"r&b alternativo,indie soul","LION BABE LLC",0.677,0.658,8,-5.149,1,0.0699,0.15,0,0.155,0.874,134.086,4
spotify:track:4llIZen1Cn4mi3DJm2Lqlz,"Cool Down The Pace","Night Nurse (Expanded Edition)","Gregory Isaacs",1982-01-01,317360,64,false,,2021-01-02T18:02:14Z,"reggae,roots reggae,lovers rock,rocksteady,ragga,dub","Island Records",0.87,0.299,10,-13.409,1,0.248,0.122,0.0514,0.0926,0.933,75.895,4
